email,master_customer_id,first_name,last_name,full_name_standardized,phone_standardized,crm_city,signup_date,total_spend,last_order_date,num_orders,total_time_spent_seconds,num_sessions,is_vip,days_since_last_order,segment
carl.santos@gmail.com,8fa90a4a-24d0-4087-a32f-df3ed9b3bbfa,Carl,Santos,Carl Santos,+18509275462,Colorado Springs,2023-09-11,0.0,,0.0,0.0,0.0,False,,0
taylor.cain46@yahoo.com,06c011c6-d18d-42f9-90a7-40fe608de44f,,,,,,,608.01,2024-09-23,1.0,0.0,0.0,True,236.0,0
angelasmith@example.org,1c6b6fcd-9fa4-40d6-9613-0e983ffb7fd7,Andrea,Freeman,Andrea Freeman,,Mesa,2023-06-26,0.0,,0.0,1627.0,2.0,False,,2
destiny_wyatt11@gmail.com,ce0cec38-4979-489a-9675-293214a3e360,Destiny,Wyatt,Destiny Wyatt,,Nashville,2024-11-29,117.82,2024-08-21,1.0,0.0,0.0,True,269.0,0
amoore@gmail.com,48498b55-1f96-4f72-9682-114cd3cce904,Alexandria,Moore,Alexandria Moore,,Portland,2022-12-07,51.59,2023-11-16,1.0,0.0,0.0,False,548.0,0
dgonzalez@yahoo.com,585b15c1-468d-4d91-b555-d41b6cf218c5,Diane,Gonzalez,Diane Gonzalez,+15744676619,Austin,2022-08-21,0.0,,0.0,0.0,0.0,False,,0
jthomas@gmail.com,f614366e-4a95-4b1b-abb4-61eea265367d,Jennifer,Thomas,Jennifer Thomas,+18572269473,Mesa,2022-09-04,327.06,2024-05-23,1.0,0.0,0.0,True,359.0,0
krista.vaughan@gmail.com,ad23dc26-49fd-4ea3-aa25-df87cb2d6377,Krista,Vaughan,Krista Vaughan,+13082491126,Houston,2023-10-02,0.0,,0.0,0.0,0.0,False,,0
christopher.king@hotmail.com,0cae8802-d3de-4d00-8be1-e4609a93af9a,Christopher,King,Christopher King,,Portland,2022-06-16,0.0,,0.0,1526.0,6.0,False,,2
kenneth.cook58@hotmail.com,1efde72c-e9cb-468d-87d6-f9fe1dbd8a4a,,,,,,,183.15,2023-05-19,1.0,0.0,0.0,True,729.0,0
robert.warner8@hotmail.com,93bad04c-2d46-4b52-88aa-2981d05fff0a,,,,,,,358.68,2024-08-17,1.0,0.0,0.0,True,273.0,0
cfigueroa@yahoo.com,567e4d2c-76cd-49d5-944f-aa2ce4812ec3,Crystal,Figueroa,Crystal Figueroa,,Detroit,2025-01-13,49.37,2024-11-14,1.0,0.0,0.0,False,184.0,0
katherine.fields@hotmail.com,db7d1326-9ba0-4621-866d-fe5eb72b6896,Katherine,Fields,Katherine Fields,+12285856948,Chicago,2024-01-09,108.37,2023-09-28,1.0,0.0,0.0,True,597.0,0
ltate@yahoo.com,f0a4a846-8a46-4b6c-a6b3-2a833770cc29,Laura,Tate,Laura Tate,,Nashville,2025-03-27,0.0,,0.0,0.0,0.0,False,,0
deborah_griffin@yahoo.com,1b9b48c8-785e-493f-962b-c6cc9bcd7b2a,Deborah,Griffin,Deborah Griffin,,Seattle,2023-01-08,490.83000000000004,2025-03-30,2.0,416.0,1.0,True,48.0,1
joshua.michael@gmail.com,e7528e9c-3288-4774-8052-63718686870f,Joshua,Michael,Joshua Michael,,Charlotte,2022-08-19,0.0,,0.0,0.0,0.0,False,,0
valerie.ramsey4@gmail.com,53794c16-d3fd-4d20-ad28-cfb4b438ae79,,,,,,,0.0,,0.0,713.0,2.0,False,,0
wendy@ortiz.com,10ffccb8-4542-4d38-9775-863e85001029,Wendy,Johnson,Wendy Johnson,,Philadelphia,2025-01-31,321.84,2023-08-05,1.0,0.0,0.0,True,651.0,0
wendy@ortiz.com,10ffccb8-4542-4d38-9775-863e85001029,William,Saunders,William Saunders,+12186146336,Indianapolis,2023-06-28,321.84,2023-08-05,1.0,0.0,0.0,True,651.0,0
michael.bennett@gmail.com,81c7e32c-bcc4-45d9-8dda-af1e270d8cd8,Michael,Bennett,Michael Bennett,+12165742385,Phoenix,2023-11-11,119.68,2024-01-21,2.0,664.0,1.0,True,482.0,0
sergio.jackson37@hotmail.com,bbb6bf2c-556d-4caa-a463-1e1aece8b858,,,,,,,58.17,2023-08-30,1.0,0.0,0.0,False,626.0,0
alexis.graves@hotmail.com,ccf319b9-7ace-46e5-8514-ced73ea2db29,Alexis,Graves,Alexis Graves,,Mesa,2024-03-11,271.76,2024-08-27,1.0,0.0,0.0,True,263.0,0
jeremy_perez@yahoo.com,2459ec77-41b9-4575-b9a4-c695f71e422d,Jeremy,Perez,Jeremy Perez,,Virginia Beach,2024-08-09,506.34,2024-06-07,1.0,0.0,0.0,True,344.0,0
stanley@chen.com,0553ce94-fb83-4a26-b429-0da30f982193,Stanley,Beard,Stanley Beard,+14185471097,Austin,2022-12-18,0.0,,0.0,0.0,0.0,False,,0
dillonyoung@example.net,d87a74f6-582c-449b-825c-c64ffb76d685,Andrew,Kennedy,Andrew Kennedy,,Miami,2022-08-03,0.0,,0.0,0.0,0.0,False,,0
jamie.harrington34@gmail.com,6c73f0b5-d4c4-4fea-a704-130b75068333,,,,,,,30.77,2023-12-24,1.0,872.0,2.0,False,510.0,0
kayla.dixon26@hotmail.com,852e194f-f97c-460a-acf8-5f1f0f9fafa9,,,,,,,212.05,2024-07-16,1.0,0.0,0.0,True,305.0,0
john.thompson41@gmail.com,bf2b6e3f-635e-4beb-b67a-a6dd69755e0e,,,,,,,39.05,2024-03-05,1.0,882.0,2.0,False,438.0,0
john.murray@gmail.com,028fd056-8e28-4022-a6b9-168c9ca3f30b,John,Murray,John Murray,,Theodorestad,2024-10-03,0.0,,0.0,0.0,0.0,False,,0
sarah24@example.com,7cbb1b58-f164-481f-8e8b-367dc3e3d384,Johnny,Poole,Johnny Poole,,Colorado Springs,2025-04-19,0.0,,0.0,0.0,0.0,False,,0
emurphy@hotmail.com,c257c26d-ea0d-479a-82e7-fd3899c6b64e,Erin,Murphy,Erin Murphy,,Louisville,2023-12-02,365.73,2023-09-29,1.0,0.0,0.0,True,596.0,0
emurphy@hotmail.com,c257c26d-ea0d-479a-82e7-fd3899c6b64e,Paul,Chung,Paul Chung,+19158496185,Nashville,2023-03-13,365.73,2023-09-29,1.0,0.0,0.0,True,596.0,0
troy@blake.com,efe9e0b1-ff18-4453-ac29-546be3ea32d5,Troy,Marshall,Troy Marshall,+18646440624,Nashville,2023-01-19,0.0,,0.0,951.0,4.0,False,,2
wcalderon@yahoo.com,b6f9a961-4496-4c1a-8c07-d0b0aaeeefb1,Wayne,Calderon,Wayne Calderon,+15269021320,Sacramento,2022-11-01,0.0,,0.0,0.0,0.0,False,,0
wcalderon@yahoo.com,b6f9a961-4496-4c1a-8c07-d0b0aaeeefb1,Zachery,Warren,Zachery Warren,+17198091287,Colorado Springs,2023-01-30,0.0,,0.0,0.0,0.0,False,,0
mschneider@yahoo.com,0fa2780a-9c1c-4b8f-a9e7-b50f29f2607d,Mary,Schneider,Mary Schneider,,Foleyfort,2022-05-20,0.0,,0.0,0.0,0.0,False,,0
kimberly@molina.com,3a78a963-c351-48a7-9d40-b5e61038bc5c,Kimberly,Robertson,Kimberly Robertson,+12564353731,Philadelphia,2024-03-15,28.89,2025-03-02,1.0,0.0,0.0,False,76.0,0
sclark@gmail.com,770461c5-9198-4347-a752-d1f2abedd083,Scott,Clark,Scott Clark,,Jacksonville,2022-07-27,0.0,,0.0,0.0,0.0,False,,0
ballsamantha@example.org,15acd520-d649-4696-b29e-7ef1bcbf1ed1,Tiffany,Heath,Tiffany Heath,+13063643907,Minneapolis,2022-07-29,0.0,,0.0,0.0,0.0,False,,0
ballsamantha@example.org,15acd520-d649-4696-b29e-7ef1bcbf1ed1,Jason,Fleming,Jason Fleming,,Oakland,2024-11-20,0.0,,0.0,0.0,0.0,False,,0
laura.fields81@hotmail.com,4a1f81d3-068e-44ec-9fc2-64f01be7c085,,,,,,,243.75,2024-05-15,1.0,1175.0,4.0,True,367.0,2
erica.parker21@gmail.com,49f814ca-03e4-4a0c-93d5-6addb9461c58,,,,,,,228.94,2025-04-01,1.0,922.0,2.0,True,46.0,2
dwyatt@yahoo.com,dc038fd3-64b7-41ee-b70e-d9efa7982c60,Deborah,Wyatt,Deborah Wyatt,+12348106925,Las Vegas,2022-06-04,569.9,2024-01-07,1.0,0.0,0.0,True,496.0,0
allison@middleton.org,763c8765-36f7-43e6-b9ee-60f2c33df558,Allison,Reed,Allison Reed,+12403627559,New Orleans,2025-03-31,0.0,,0.0,0.0,0.0,False,,0
dennis@clay-meyers.com,e815f1d6-6b37-45c2-845e-5747288405b5,Dennis,Taylor,Dennis Taylor,+13253931692,Boston,2024-09-15,860.5500000000001,2025-04-17,4.0,0.0,0.0,True,30.0,1
dnorris@example.net,822e5d00-375c-47f9-a812-dc7f489234d1,Norman,Nguyen,Norman Nguyen,,Long Beach,2022-12-08,0.0,,0.0,846.0,3.0,False,,2
smithkenneth@example.org,65d4b1e0-2b18-461f-b526-fa35c58e7c48,John,Patterson,John Patterson,,New York,2024-08-28,286.59,2024-07-05,1.0,0.0,0.0,True,316.0,0
christine@kerr-young.biz,5e49cdb5-e9ce-41bb-b21d-f7181a1001bf,Christine,Hill,Christine Hill Md,+19317604122,Colorado Springs,2023-05-21,89.38,2023-11-17,1.0,0.0,0.0,False,547.0,0
bsmith@gmail.com,9d65a6c7-7721-4fae-9c2c-a07589394db4,Brianna,Smith,Brianna Smith,,Sacramento,2022-06-04,0.0,,0.0,0.0,0.0,False,,0
bsmith@gmail.com,9d65a6c7-7721-4fae-9c2c-a07589394db4,Megan,Johnson,Megan Johnson,+17377024886,Mesa,2024-12-19,0.0,,0.0,0.0,0.0,False,,0
ariel.ford@yahoo.com,979a0ef3-4364-47c6-a694-4a82615a0143,Ariel,Ford,Ariel Ford,,Nashville,2024-05-02,145.71,2025-04-25,2.0,0.0,0.0,True,22.0,0
ronald.jones@yahoo.com,fa898a90-9189-4a1d-8e32-aa1c6598b9fa,Ronald,Jones,Ronald Jones,,Long Beach,2025-04-30,171.15,2024-11-15,1.0,0.0,0.0,True,183.0,0
thomas_martinez50@gmail.com,26281b77-f763-4e09-bb4a-5f38f93dd62d,Thomas,Martinez,Thomas Martinez,+15637382170,Howardport,2025-01-11,0.0,,0.0,0.0,0.0,False,,0
nicholas.wood@yahoo.com,d8a9e403-406b-4423-a847-33a339ba2212,Nicholas,Wood,Nicholas Wood,+15725169235,Portland,2024-10-21,0.0,,0.0,681.0,2.0,False,,0
anna.sanders@gmail.com,7cf5641a-2edd-498b-a01c-996598061330,Anna,Sanders,Anna Sanders,+12629262040,Portland,2023-04-23,0.0,,0.0,0.0,0.0,False,,0
jatkinson@yahoo.com,bfc390e3-0ea7-4fa6-8ada-a42c3896a1df,Jorge,Atkinson,Jorge Atkinson,+16192575668,San Jose,2023-06-04,136.94,2023-10-16,1.0,0.0,0.0,True,579.0,0
abigail.ramirez@hotmail.com,4cff4279-32ba-4af5-b02e-15eebe43f3ba,Abigail,Ramirez,Abigail Ramirez,+14167273965,Fresno,2024-02-23,2192.3,2025-03-05,3.0,497.0,1.0,True,73.0,1
gbrown@gmail.com,4865c8f4-9281-4d69-8877-dc0861bffacb,Gary,Brown,Gary Brown,,,2022-09-19,651.71,2023-11-10,2.0,0.0,0.0,True,554.0,1
wberry@gmail.com,f1ced0c8-56d3-42cc-8453-4fdb9e28b058,William,Berry,William Berry,,Detroit,2024-03-09,0.0,,0.0,2170.0,5.0,False,,2
kevin@gallagher-moss.net,dc21a549-f138-4adf-8b23-ac0912805477,Kevin,Maxwell,Kevin Maxwell,,Tampa,2024-09-14,0.0,,0.0,0.0,0.0,False,,0
patrickschmidt@example.org,654dcbc2-c9e2-45e1-9337-c59d83b1899f,Victoria,Ellis,Victoria Ellis,+18435709026,Sacramento,2022-12-19,0.0,,0.0,0.0,0.0,False,,0
jlittle@hotmail.com,ee4fa767-ab6c-45dd-a38a-7b7ae3ec29d5,Jeremy,Little,Jeremy Little,+19514848699,Virginia Beach,2024-11-07,46.0,2024-08-13,1.0,776.0,2.0,False,277.0,0
jlittle@hotmail.com,ee4fa767-ab6c-45dd-a38a-7b7ae3ec29d5,Patriqia,Scott,Patriqia Scott,,Denv,2025-04-02,46.0,2024-08-13,1.0,776.0,2.0,False,277.0,0
vhanna@example.org,fd03b7cf-25a4-44da-846c-d714ca74d068,Laura,Santiago,Laura Santiago,,Miami,2024-06-30,142.9,2024-10-15,1.0,0.0,0.0,True,214.0,0
christopher@nunez-cuevas.net,7b66e9c5-1bf0-4827-b4da-3a7fa0bef21c,Christopher,Baker,Christopher Baker,,Charlotte,2024-10-17,0.0,,0.0,0.0,0.0,False,,0
jacob.rose13@yahoo.com,965adb7a-95d4-4ecf-82fb-c9cedecdc584,,,,,,,27.73,2024-05-22,1.0,473.0,1.0,False,360.0,0
john_smith5@gmail.com,4227b772-ab46-49d7-aff7-9d704598cfa4,John,Smith,John Smith,,San Antonio,2023-02-27,777.85,2024-10-14,1.0,0.0,0.0,True,215.0,1
katelyn.cooper93@hotmail.com,9d91e37e-a181-4d74-b5a2-1b88f7ddf804,,,,,,,45.59,2024-07-27,1.0,0.0,0.0,False,294.0,0
christine@brewer-richards.com,fb56192f-124e-4df5-ab04-7fc4b8939cb4,Christine,Ortiz,Christine Ortiz,,Tulsa,2023-09-13,655.4,2024-10-16,3.0,0.0,0.0,True,213.0,1
jeremy_cook38@yahoo.com,fae76dfb-fe4e-426f-8fd8-674428350c57,Jeremy,Cook,Jeremy Cook,,Arlington,2025-04-06,171.68,2024-10-14,2.0,0.0,0.0,True,215.0,0
john.mayer@hotmail.com,d9072031-0829-47f1-bda4-8fb6450adfee,John,Mayer,John Mayer,+14147222849,Jacksonville,2023-05-24,0.0,,0.0,0.0,0.0,False,,0
charles.smith44@hotmail.com,4c104c6e-d842-45af-93ed-f79240be7ebf,,,,,,,1094.4,2024-01-19,1.0,481.0,1.0,True,484.0,1
sarah.dawson57@hotmail.com,ee0c4ec5-df1a-4369-8f42-3b54d0365fe6,,,,,,,0.0,,0.0,805.0,2.0,False,,0
mike54@example.com,f3cf6f8b-2951-4518-9456-621e10af988a,Sean,Gillespie,Sean Gillespie,,Tulsa,2024-07-06,78.56,2024-09-28,1.0,0.0,0.0,False,231.0,0
bobby_fernandez@yahoo.com,004b726f-afc5-42c0-b65c-7f572d8e45bc,Bobby,Fernandez,Bobby Fernandez,,Raleigh,2023-02-20,547.7,2023-11-20,1.0,0.0,0.0,True,544.0,0
mark@watts.com,2b496b19-ad5e-4b34-963f-0e2f76c6651d,Mark,Diaz,Mark Diaz,+15302923857,Omaha,2022-08-16,140.94,2025-04-30,1.0,728.0,3.0,True,17.0,0
rita.morales@gmail.com,dd52f83f-0f12-44a3-bbd7-bbc260a74098,Rita,Morales,Rita Morales,,Las Vegas,2024-01-06,0.0,,0.0,0.0,0.0,False,,0
crystal@lewis.com,a8bcbdfd-ca95-4ea6-bfda-e4ed051aa499,Crystal,Pham,Crystal Pham,+14052707332,New Orleans,2023-11-07,318.91,2024-12-14,1.0,0.0,0.0,True,154.0,0
brittney10@example.net,13d04c5c-b633-4586-9c1c-66ecf5404924,Samuel,English,Samuel English,,San Jose,2024-04-26,195.34,2024-09-29,1.0,1783.0,6.0,True,230.0,2
megan.johnson12@yahoo.com,1bc69bff-87c3-413a-8b69-416bf434e914,,,,,,,32.51,2024-09-15,1.0,0.0,0.0,False,244.0,0
william_morgan50@yahoo.com,254200df-acfa-40bb-8ad0-36cbdd73c905,William,Morgan,William Morgan,,Long Beach,2023-05-13,0.0,,0.0,0.0,0.0,False,,0
samuel.wolfe@gmail.com,ef22031a-f11e-4ba6-9b18-07250eac7ee0,Samuel,Wolfe,Samuel Wolfe,,Minneapolis,2022-09-04,742.0,2025-01-20,3.0,0.0,0.0,True,117.0,1
ann_leonard3@yahoo.com,4316553d-dc7a-46ba-a9f8-955f7757925b,Ann,Leonard,Ann Leonard,+17168999527,Louisville,2025-03-14,481.4,2025-02-21,1.0,0.0,0.0,True,85.0,0
jessica.larson@gmail.com,996949ba-e6ef-4511-8ec3-9a0531e54302,Jessica,Larson,Jessica Larson,,Milwaukee,2025-01-10,0.0,,0.0,1002.0,2.0,False,,2
jessica.larson@gmail.com,996949ba-e6ef-4511-8ec3-9a0531e54302,Alam,Hall,Alam Hall,,Columbus,2024-04-09,0.0,,0.0,1002.0,2.0,False,,2
jlarson@hotmail.com,37e3ce5d-a270-43f7-8cba-a126630797c6,Jacob,Larson,Jacob Larson,+14308648314,San Francisco,2022-09-24,0.0,,0.0,0.0,0.0,False,,0
lisa.murphy97@hotmail.com,559d698a-0a9d-4f46-8055-eec3108a97fc,,,,,,,448.11,2023-12-09,1.0,0.0,0.0,True,525.0,0
dlawson@example.com,1249b1b0-dc83-4b99-ac04-cc5126707274,Debra,Rogers,Debra Rogers,+15089786005,Milwaukee,2024-05-30,0.0,,0.0,0.0,0.0,False,,0
bsimon@gmail.com,69255f06-678e-42b1-813a-1847243c63a5,Brian,Simon,Brian Simon,,Detroit,2023-04-24,0.0,,0.0,0.0,0.0,False,,0
criddle@yahoo.com,451db59d-3ac1-4069-a498-8140d7796e5d,Cynthia,Riddle,Cynthia Riddle,,MD,2024-01-15,254.96,2023-11-23,1.0,1014.0,3.0,True,541.0,2
bobby_hines50@yahoo.com,8a54ac9f-ca89-4bac-a545-021b5e236b1d,Bobby,Hines,Bobby Hines,+15779157965,San Diego,2024-01-02,0.0,,0.0,0.0,0.0,False,,0
jhughes@gmail.com,dc4a6a85-3fdc-4cde-be76-653680fe6bec,Jimmy,Hughes,Jimmy Hughes,,Baltimore,2023-10-26,1636.67,2024-08-17,3.0,332.0,1.0,True,273.0,1
james.case74@yahoo.com,79e94215-2501-4397-8cb5-d870dd819346,,,,,,,330.04,2024-08-23,1.0,0.0,0.0,True,267.0,0
tyler.rogers82@gmail.com,d1f65fac-41ed-4114-916b-98c6c068b82e,,,,,,,0.0,,0.0,666.0,2.0,False,,0
theresa.mann40@hotmail.com,1f042612-fff1-4ffc-87c5-8b93b4e3c070,,,,,,,148.98,2023-07-19,1.0,1380.0,4.0,True,668.0,2
ronald.hernandez94@yahoo.com,4354eb65-f617-4af7-bc7b-a98736c95152,,,,,,,0.0,,0.0,1631.0,3.0,False,,2
brian.chavez84@hotmail.com,f7f139ec-88d0-4a1e-94f7-21119ea49a5c,,,,,,,77.13,2025-05-11,1.0,0.0,0.0,False,6.0,0
leonard@mclaughlin.com,a96a329b-2b3c-475a-8e65-c6e06a6f4a04,Leonard,Ortiz,Leonard Ortiz,,Boston,2023-10-12,334.88,2023-11-08,1.0,0.0,0.0,True,556.0,0
djones@yahoo.com,8b8f9998-8aee-4dec-8dc3-00c657371379,Destiny,Jones,Destiny Jones,,El Paso,2025-01-13,187.08,2024-09-04,1.0,0.0,0.0,True,255.0,0
natalie.moore23@yahoo.com,bfdb967b-1159-4199-a32b-d1b52b3e2acf,,,,,,,0.0,,0.0,2090.0,8.0,False,,2
thurley@example.com,f84feb81-c4a7-4072-b644-48b1ba7ae8d7,Joshua,Huber,Mr. Joshua Huber,,Oklahoma City,2024-05-03,0.0,,0.0,1189.0,4.0,False,,2
nancy.young@yahoo.com,166daa99-5622-47ec-af23-b6547921f9eb,Nancy,Young,Nancy Young,,Phoenix,2022-10-27,0.0,,0.0,0.0,0.0,False,,0
lawrence.holder@gmail.com,3c052e07-f504-40e1-bd5f-aa9ef0c599dc,Lawrence,Holder,Lawrence Holder,,Mesa,2023-12-03,676.69,2024-08-16,2.0,0.0,0.0,True,274.0,1
brian.schwartz@yahoo.com,2f744bf0-f182-4bf9-a0e9-a33ad3b37c9f,Brian,Schwartz,Brian Schwartz,,Columbus,2023-02-18,344.28999999999996,2025-03-11,3.0,0.0,0.0,True,67.0,1
gregory.brown98@gmail.com,deab2f31-50ba-4b32-9780-efe6e71c237c,,,,,,,63.89,2023-08-16,1.0,0.0,0.0,False,640.0,0
danielle@parsons-williams.com,9744b103-f4c2-432a-aa5d-c78fcbad4b91,Danielle,Long,Danielle Long,,Memp,2023-07-22,466.97,2023-11-16,2.0,0.0,0.0,True,548.0,1
derek@mercado.com,37dfc098-7a09-4c4f-9121-43d7a9a948c2,Derek,Deleon,Derek Deleon,,Memphis,2025-01-10,0.0,,0.0,0.0,0.0,False,,0
derek@mercado.com,37dfc098-7a09-4c4f-9121-43d7a9a948c2,Kyhe,Mosley,Kyhe Mosley,+13415587533,Portland,2022-08-30,0.0,,0.0,0.0,0.0,False,,0
zbradshaw@example.org,1b537d41-2290-40ae-a1d0-5812f833d42d,Jason,Donovan,Jason Donovan,,Houston,2022-05-28,0.0,,0.0,0.0,0.0,False,,0
mason@allen.com,b40623ea-38bf-4cd3-9a41-4cb1af2d1aff,Mason,Edwards,Mason Edwards,,CT,2024-04-05,1257.86,2024-03-02,3.0,0.0,0.0,True,441.0,1
chelsea_md@gmail.com,55befa64-424b-4835-aa30-016aa7b67e54,Chelsea,Taylor,Chelsea Taylor Md,,Bost,2023-06-17,223.03,2024-04-12,1.0,0.0,0.0,True,400.0,0
timothy.guerra@gmail.com,dceb329c-5b64-4029-a2bb-300ff586e99a,Timothy,Guerra,Timothy Guerra,,Albuquerque,2025-02-10,0.0,,0.0,0.0,0.0,False,,0
james.buck@gmail.com,caff950a-7646-490c-a633-57a4623f116f,James,Buck,James Buck,,San Jose,2023-11-17,0.0,,0.0,0.0,0.0,False,,0
sharon.carney3@hotmail.com,2e6334bc-00d5-4b95-9cda-c510f56cff22,,,,,,,459.81,2023-08-24,1.0,0.0,0.0,True,632.0,0
lance.wells6@hotmail.com,b89f4715-2575-4cf7-aae7-f1ebd978da98,,,,,,,579.65,2024-08-27,1.0,0.0,0.0,True,263.0,0
kathleen.graham65@gmail.com,bd1a6303-0ac2-43d2-9a19-aefe8883f354,,,,,,,0.0,,0.0,1154.0,4.0,False,,2
john.doe@example.com,53ca146c-a0af-42dc-837f-4cfd0a5819be,John,Doe,John Doe,,New York,2023-01-15,1500.0,2023-06-01,2.0,300.0,2.0,True,716.0,1
john.doe@example.com,53ca146c-a0af-42dc-837f-4cfd0a5819be,John,Doe,John Doe,,NYC,2023-01-18,1500.0,2023-06-01,2.0,300.0,2.0,True,716.0,1
kayla_parrish5@hotmail.com,908b8335-1c55-46ff-a219-7619a9aa346f,Kayla,Parrish,Kayla Parrish,+19525867579,Mesa,2024-07-28,0.0,,0.0,0.0,0.0,False,,0
jonathan.nelson46@hotmail.com,b9650221-b7e4-4f07-a5f8-8ac9b728d2ef,,,,,,,599.37,2024-02-14,1.0,0.0,0.0,True,458.0,0
kevin@stone-avery.com,83538265-df55-4d77-a770-b746911d0765,Kevin,Carlson,Kevin Carlson,,Denver,2024-05-13,0.0,,0.0,0.0,0.0,False,,0
devin.meadows@gmail.com,08280935-2ffa-4895-97d3-b1b339a1ce16,Devin,Meadows,Devin Meadows,,Detroit,2023-08-24,0.0,,0.0,0.0,0.0,False,,0
james@sandoval-rivera.net,10c9617b-4f2b-4736-9fa2-ae2dcc45537c,James,Brown,James Brown,+15675672733,Boston,2023-12-03,46.78,2025-04-06,1.0,814.0,4.0,False,41.0,0
matthew.miller@yahoo.com,766820cc-b2e8-400a-99e7-ac892487e68e,Matthew,Miller,Matthew Miller,+13415290329,Kansas City,2024-09-04,296.64,2025-04-10,2.0,0.0,0.0,True,37.0,1
matthewblair@example.net,9b910eda-eb3e-44b0-8a96-fbe71df898fb,Ashley,Edwards,Ashley Edwards,,Houston,2023-12-10,825.37,2025-01-29,2.0,0.0,0.0,True,108.0,1
james.haynes@gmail.com,a6ca53c5-76db-4b82-9e1d-c44eb96126eb,James,Haynes,James Haynes,,Washington,2023-04-10,0.0,,0.0,3126.0,6.0,False,,2
cgonzales@gmail.com,3d72cfec-5864-4b6f-85be-a40bd826fb0d,Carla,Gonzales,Carla Gonzales,,Seattle,2024-07-03,1161.97,2024-05-08,1.0,404.0,1.0,True,374.0,1
laura.marshall@yahoo.com,167401fc-1207-4b28-98c7-b42273809833,Laura,Marshall,Laura Marshall,,San Francisco,2023-10-12,0.0,,0.0,912.0,2.0,False,,2
rebekah@arnold-allen.com,2c835e10-a563-4804-bfc4-57db277dc5d9,Rebekah,Young,Rebekah Young,+13864212645,Minneapolis,2023-01-06,0.0,,0.0,3080.0,10.0,False,,2
lisa.dawson77@yahoo.com,e2038d2e-241d-4eb6-9de9-f17a2925b182,,,,,,,100.62,2023-05-30,1.0,1333.0,2.0,True,718.0,2
mr..rodriguez86@gmail.com,c94795b9-c03c-445c-bd80-64b3cda0c6b9,,,,,,,201.0,2025-04-27,1.0,0.0,0.0,True,20.0,0
brandon@esparza-thomas.info,2f222aee-eba4-4d96-b553-17421746d54f,Brandon,Simmons,Brandon Simmons,+12515501158,Phoenix,2023-04-10,402.94,2024-04-03,2.0,0.0,0.0,True,409.0,1
theresa.torres@hotmail.com,4dddd0ce-ae38-498e-b0a1-1bafaaf9f360,Theresa,Torres,Theresa Torres,+12623853988,New York,2022-09-08,0.0,,0.0,0.0,0.0,False,,0
michael.walker36@yahoo.com,4fee40d5-e954-4dbe-8c4f-232efd0c4483,,,,,,,0.0,,0.0,263.0,1.0,False,,0
ecooper@example.org,18532cd7-0fc8-4a86-b952-07deb7254280,Jessica,Andrews,Jessica Andrews,,Kansas,2023-05-12,726.78,2025-05-15,1.0,1070.0,4.0,True,2.0,2
melissa.martin46@hotmail.com,e60a4bb1-d18f-4f59-929b-79d5e0234927,,,,,,,344.38,2024-01-10,1.0,0.0,0.0,True,493.0,0
jphillips@gmail.com,be690f2f-a3f0-4110-9448-90e1dfac3fad,Joyce,Phillips,Joyce Phillips,+14389960633,San Jose,2022-06-28,2403.77,2024-10-08,2.0,0.0,0.0,True,221.0,1
jphillips@gmail.com,be690f2f-a3f0-4110-9448-90e1dfac3fad,Maria,Davis,Maria Davis,+19512242248,Dallas,2022-09-16,2403.77,2024-10-08,2.0,0.0,0.0,True,221.0,1
jeffrey.gibson@hotmail.com,7e509596-57e2-41b1-8329-ebc90d1fce78,Jeffrey,Gibson,Jeffrey Gibson,,Colorado Springs,2025-02-06,0.0,,0.0,0.0,0.0,False,,0
christopher@manning-gonzalez.com,0d7768b6-963d-449e-b824-a5c1766638f3,Christopher,Martinez,Christopher Martinez,,San Antonio,2023-08-01,364.6,2023-10-27,1.0,0.0,0.0,True,568.0,0
wesley@shaffer-singleton.net,af72e02c-87a2-40be-8809-612c5374fae0,Wesley,Long,Wesley Long,+16592443919,Washington,2024-12-15,209.83,2023-10-17,1.0,0.0,0.0,True,578.0,0
alexander.kerr@gmail.com,ba678bb4-e454-4947-9b09-2e8c1dddc66f,Alexander,Kerr,Alexander Kerr,+12125764113,El Paso,2023-10-17,0.0,,0.0,563.0,1.0,False,,0
robert.armstrong@gmail.com,05e3ca23-f621-4b8e-a2dc-4e99bc90cf36,Robert,Armstrong,Robert Armstrong,,Charlotte,2023-03-20,282.04,2024-05-09,1.0,1463.0,4.0,True,373.0,2
dr..gibson@hotmail.com,b848a1b6-521d-41f1-a20a-16de8cae51e0,Randy,Gibson,Dr. Randy Gibson,,Sacramento,2024-10-10,194.39,2024-03-16,2.0,284.0,1.0,True,427.0,1
pamela.vance@hotmail.com,69bdfb60-c80a-40a0-8162-4bb14922a6f3,Pamela,Vance,Pamela Vance,+14072982891,Chicago,2023-08-27,307.63,2024-09-27,1.0,0.0,0.0,True,232.0,0
hannahnash@example.com,719740b8-299e-4142-9cb0-e15056d89820,Sheila,Evans,Sheila Evans,,Baltimore,2023-11-27,0.0,,0.0,0.0,0.0,False,,0
bobby.diaz95@hotmail.com,0a5256e9-3f66-42ad-a73c-8d6fe5f87600,,,,,,,856.65,2024-12-17,1.0,0.0,0.0,True,151.0,1
